Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Likeit?
7gGLpXXe7PibwdmfymSGNj,2aenOcvulZ1Zltq7bAdbi4,All Time Low,All Time Low,Chymes,2017-08-24,159397,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T05:29:25Z,"alt z,australian electropop",0.645,0.326,9,-8.21,0,0.0452,0.871,0.000423,0.0784,0.347,93.113,4,yes
1hOHz9pmlqNVxHE1fyzbkr,4IWBUUAFIplrNtaOHcJPRM,Let Me Love the Lonely,Back from the Edge,James Arthur,2016-10-28,172386,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T05:34:28Z,"pop,talent show,uk pop",0.295,0.38,8,-7.903,1,0.0404,0.706,0.00000145,0.143,0.122,178.103,4,yes
0N5iX9O78Wsg0bzaU9qHIL,4IWBUUAFIplrNtaOHcJPRM,Remember Who I Was,Back from the Edge,James Arthur,2016-10-28,177933,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T05:36:49Z,"pop,talent show,uk pop",0.35,0.34,8,-9.124,1,0.0491,0.848,0.00000941,0.112,0.182,79.559,4,yes
5ooilrQAnOJbUjq7IDm8lY,4IWBUUAFIplrNtaOHcJPRM,Safe Inside,Back from the Edge,James Arthur,2016-10-28,222173,61,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T05:43:54Z,"pop,talent show,uk pop",0.317,0.547,8,-6.549,1,0.0366,0.187,0,0.121,0.11,117.332,4,yes
2uq0ZXtL4mF5pvZ8LeVIDo,0SCbttzoZTnLFebDYmAWCm,Pretending,"Glee: The Music, Volume 6",Glee Cast,2011-05-23,237520,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T14:31:01Z,"glee club,hollywood,post-teen pop",0.477,0.687,9,-5.721,1,0.0468,0.291,0,0.118,0.421,167.947,4,yes
378u8gf9qpJ4ZhxHEvrodl,1HY2Jd0NmPuamShAr6KMms,Is That Alright?,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,191280,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T14:31:58Z,"art pop,dance pop,pop",0.557,0.279,6,-7.757,1,0.0372,0.868,0.0000125,0.0978,0.263,102.727,4,yes
7m8GDkfzfjXwiIaWGfTTOJ,77TQ5Xo9760Kft1sIEPGPS,Another Now,H20 Soundtrack,Kate Alexa,2007-09-08,207333,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T14:33:09Z,post-teen pop,0.561,0.42,7,-5.266,0,0.0282,0.0239,0,0.153,0.264,74.993,4,yes
01dwGFiBlpGkG2H0HLrxuX,3gggmBN0erstm3YJvEGe3t,LAST TEXT,SUMMER 19,Jake Miller,2019-09-19,174898,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T14:50:53Z,"indie pop rap,pop,post-teen pop",0.688,0.588,7,-6.111,1,0.0422,0.354,0,0.186,0.343,134.899,4,yes
4Zz040pU7i9bWoSyoeahKC,0ZED1XzwlLHW4ZaG4lOT6m,Don't Wanna Think,Nervous System,Julia Michaels,2017-07-28,179560,1,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:09:02Z,"alt z,dance pop,electropop,pop,post-teen pop",0.457,0.428,5,-6.523,1,0.0582,0.657,0.00000134,0.092,0.244,87.766,5,yes
6ggLB0QtLXzIz0CXVebpfR,1SiCF4gVjnR5iAIwk1nkXo,Loved You First,We Got This (Special Edition),OG3NE,2016-09-30,240652,25,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:10:06Z,dutch pop,0.356,0.819,5,-5.555,1,0.109,0.222,0,0.0924,0.36,183.767,4,yes
10yGm6Jp2Bp4YLyeLywEB4,2gsggkzM5R49q6jpPvazou,Get Away,Sweet Talker (Deluxe Version),Jessie J,2014-10-14,230306,39,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:12:41Z,"dance pop,pop,pop rap,post-teen pop,uk pop",0.649,0.308,1,-7.374,1,0.0309,0.919,0,0.103,0.332,90.006,4,yes
2Vp7ZK5wP51LYayV14ichq,5dSnbLNmUdguVNTAV5Ctk1,"If Not With You, For You","If Not With You, For You",Chris Kläfford,2019-05-24,188908,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:31:33Z,,0.356,0.621,2,-5.049,1,0.041,0.178,0,0.0923,0.366,159.308,3,yes
02XnQdf7sipaKBBHixz3Zp,1HY2Jd0NmPuamShAr6KMms,Paparazzi,The Fame,Lady Gaga,2008-01-01,208306,72,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:32:44Z,"art pop,dance pop,pop",0.762,0.692,5,-3.973,0,0.0438,0.113,0,0.094,0.397,114.906,4,yes
0uDsj6KuyEjlFoqQvBcpD4,4BxCuXFJrSWGi1KHcVqaU4,Sometimes,Sometimes,Kodaline,2020-03-06,228275,29,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-11T15:34:39Z,"irish pop,modern rock,pop,pop rock",0.56,0.73,1,-6.355,1,0.0266,0.00357,0,0.347,0.47,94.99,4,yes
5qFmtU2b7EvbhFG8NZOffH,3WfJ1OtrWI7RViX9DMyEGy,Stay,Mayday Parade (Deluxe Edition),Mayday Parade,2011-10-03,214586,55,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-12T11:58:39Z,"neon pop punk,pop emo,pop punk,rock",0.516,0.877,1,-3.52,1,0.0435,0.00212,0,0.329,0.235,111.968,4,yes
4fBmdw7niRJkfLbmq2obrG,3WfJ1OtrWI7RViX9DMyEGy,Terrible Things,Alternative 2K Essentials,Mayday Parade,2019-09-06,238076,32,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-12T11:59:27Z,"neon pop punk,pop emo,pop punk,rock",0.285,0.371,1,-6.833,1,0.0295,0.698,0.00392,0.104,0.372,154.989,3,yes
17OcYtOhsN5zcrX3Q1TY9X,3WfJ1OtrWI7RViX9DMyEGy,The Memory,Anywhere but Here (Deluxe Edition),Mayday Parade,2009-10-02,250152,39,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-12T12:04:38Z,"neon pop punk,pop emo,pop punk,rock",0.384,0.598,0,-4.842,1,0.0308,0.164,0,0.132,0.154,167.899,4,yes
3kswR4VNp2z8f8VXUHfTSD,4BxCuXFJrSWGi1KHcVqaU4,Say Something,One Day at a Time,Kodaline,2020-06-12,233999,30,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-12T14:04:36Z,"irish pop,modern rock,pop,pop rock",0.34,0.354,4,-9.079,1,0.0306,0.0454,0,0.167,0.216,103.838,4,no
6ilc4vQcwMPlvAHFfsTGng,1QAJqy2dA3ihHBFIHRphZj,Sweet,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,292110,72,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-12T16:39:39Z,"ambient pop,dream pop,el paso indie,shoegaze",0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,4,no
39KG4kom3enSx4GTThuDGt,6LuN9FCkKOj5PcnpouEgny,Coaster,American Teen,Khalid,2017-04-27,199120,72,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T04:10:53Z,"pop,pop r&b",0.441,0.219,8,-14.586,1,0.0419,0.935,0,0.115,0.244,94.021,4,no
35K05ooCMZ00rbLh04MQIZ,5jOiYJPp5e84cnK2KO1aNz,romance is dead,a sensitive being,iris,2019-04-10,219333,40,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T04:54:51Z,"bergen indie,indietronica,norwegian indie,norwegian pop",0.613,0.227,7,-16.557,1,0.04,0.766,0.0000152,0.103,0.123,110.576,4,no
5uleFpRgmTYK1IvQAHZ7ee,0gadJ2b9A4SKsB1RFkBb66,Golden Leaves,Whispers (Deluxe),Passenger,2014-01-01,247093,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T05:07:41Z,"folk-pop,neo mellow,pop,pop rock",0.29,0.223,1,-12.824,0,0.0331,0.56,0.000141,0.114,0.322,89.276,4,no
2CSrG5fnBpcdfPXg7sJUBi,5IH6FPUwQTxPSXurCrcIov,The Book of You & I,These Two Windows,Alec Benjamin,2020-05-29,207537,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T06:07:40Z,"alt z,dream smp,electropop,pop",0.507,0.387,10,-6.237,1,0.0324,0.909,0,0.113,0.485,102.987,4,no
4XII12nbsvJblXfG1I2QR4,6CwfuxIqcltXDGjfZsMd9A,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,About Love (From The Netflix Film “To All The Boys: P.S. I Still Love You”),MARINA,2020-02-07,214106,60,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T13:58:45Z,"art pop,dance pop,electropop,metropopolis,pop,uk alternative pop",0.636,0.758,0,-5.567,1,0.0427,0.331,0.0000101,0.16,0.281,97.025,4,no
6EkQmHBoux7iqK4vjfHq4V,6ydoSd3N2mwgwBHtF6K7eX,Need To Know,Only Human (Special Edition),Calum Scott,2018-11-30,167586,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T14:04:55Z,"neo mellow,pop,uk pop",0.728,0.739,3,-6.95,1,0.151,0.0968,0,0.0889,0.311,125.064,4,yes
3BuLtAmXKy5uQYl4ED1zBT,6s22t5Y3prQHyaHWUN1R1C,Weak,The Click,AJR,2017-06-30,201160,66,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-14T14:14:42Z,modern rock,0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98,4,yes
4v1DBjXexqj9YCvGKOWEY1,3WfJ1OtrWI7RViX9DMyEGy,"Oh Well, Oh Well",Mayday Parade (Deluxe Edition),Mayday Parade,2011-10-03,289870,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T08:03:49Z,"neon pop punk,pop emo,pop punk,rock",0.418,0.862,11,-3.239,1,0.0451,0.000261,0,0.129,0.258,94.476,4,yes
5xEM5hIgJ1jjgcEBfpkt2F,0p4nmQO2msCgU4IF37Wi3j,Complicated,Let Go,Avril Lavigne,2002-06-04,244506,79,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T11:45:09Z,"canadian pop,candy pop,dance pop,pop,post-teen pop",0.585,0.776,5,-5.898,1,0.0459,0.0572,0.00000774,0.3,0.427,77.987,4,no
3nnG7AM9QopHVPEuLX3Khk,4EzkuveR9pLvDVFNx6foYD,Let It Go,Chaos And The Calm,James Bay,2015-03-20,260533,72,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:07:09Z,"neo mellow,pop,pop rock,uk pop",0.536,0.311,1,-10.396,1,0.0288,0.82,0.0000165,0.107,0.246,147.486,4,no
2qKYtRXixgsNmrZyT0ErQK,4EzkuveR9pLvDVFNx6foYD,Collide,Chaos And The Calm,James Bay,2015-03-20,203906,35,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:09:24Z,"neo mellow,pop,pop rock,uk pop",0.681,0.765,5,-5.893,0,0.0485,0.0309,0.0000417,0.133,0.787,92.023,4,yes
78pULHVnsTsnAQcOrdALc0,4EzkuveR9pLvDVFNx6foYD,Scars,Chaos And The Calm,James Bay,2015-03-20,272600,47,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:11:29Z,"neo mellow,pop,pop rock,uk pop",0.424,0.452,5,-8.816,1,0.0624,0.092,0.00044,0.11,0.205,129.768,5,yes
6TpowNTagUJ7f8ctFFCVN8,7gHscNMDI8FF8pcgrV8eIn,Cringe - Stripped,Cringe (Stripped),Matt Maeson,2017-05-26,223466,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:29:35Z,modern rock,0.752,0.276,5,-8.901,1,0.0463,0.876,0,0.103,0.275,126.135,4,yes
2Rk4JlNc2TPmZe2af99d45,"06HL4z0CvFAxyc27GXpf02,6eYFryfcEu3QSq59D62wZQ,20JZFwl6HVl6yg8a4H3ZqK",ME! (feat. Brendon Urie of Panic! At The Disco),Lover,"Taylor Swift,Brendon Urie,Panic! At The Disco",2019-08-23,193000,77,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:31:57Z,"pop,modern rock",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,4,yes
1u8c2t2Cy7UBoG4ArRcF5g,06HL4z0CvFAxyc27GXpf02,Blank Space,1989 (Deluxe),Taylor Swift,2014-01-01,231826,84,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:32:49Z,pop,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4,yes
07NxDD1iKCHbAldceD7QLP,06HL4z0CvFAxyc27GXpf02,This Is Why We Can't Have Nice Things,reputation,Taylor Swift,2017-11-10,207133,69,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:33:18Z,pop,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,4,yes
4AYtqFyFbX0Xkc2wtcygTr,"06HL4z0CvFAxyc27GXpf02,25IG9fa7cbdmCIy3OnuH57",Soon You’ll Get Better (feat. The Chicks),Lover,"Taylor Swift,The Chicks",2019-08-23,201586,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T12:33:24Z,"pop,country,country dawn",0.433,0.182,0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4,yes
1hCTxutVVYvggAQcUUUZAT,1Hsdzj7Dlq2I7tHP7501T4,Put A Little Love On Me,Put A Little Love On Me,Niall Horan,2019-12-06,224585,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T16:31:02Z,"dance pop,pop,post-teen pop,uk pop",0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969,4,yes
2uQNcZYa0SEbfW4cj0d9OS,5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better - Recorded at Spotify Studios NYC,Spotify Singles,Lauv,2017-07-19,202684,62,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T20:38:36Z,"dance pop,electropop,pop",0.454,0.151,9,-13.444,1,0.06,0.777,0,0.0792,0.362,90.187,4,yes
3aXsAIpsE1VR9FNvW0V4rU,0PNyNiPpI6zQnbQyXDPQzu,Happy Now - Acoustic,Happy Now (Acoustic Version),Linn Brikell,2018-10-12,213666,47,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-16T20:40:17Z,"acoustic cover,channel pop,viral pop",0.699,0.109,1,-16.97,1,0.0438,0.935,0,0.152,0.54,100.005,4,yes
2NeM9rfWo70KQej9GxeaoL,6AyATGg7mDgBlZ4N5uNog0,Where's My Love,SYML,SYML,2019-05-03,202009,29,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:07:30Z,pop,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,4,yes
3xn7cwof2Srt3CRjvLfrXa,6AyATGg7mDgBlZ4N5uNog0,Fear of the Water,Hurt for Me,SYML,2016-09-09,245813,13,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:07:37Z,pop,0.46,0.208,7,-17.635,0,0.0302,0.954,0.882,0.118,0.151,93.031,4,yes
34ngvjIBKbCL9ECqIhbxaZ,6AyATGg7mDgBlZ4N5uNog0,Hurt for Me,Hurt for Me,SYML,2016-09-09,219480,7,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:07:56Z,pop,0.548,0.046,11,-17.929,0,0.0587,0.968,0.000157,0.1,0.176,72.867,3,yes
6c5cFQeVVwGPEtswFQ7DTv,"6AyATGg7mDgBlZ4N5uNog0,4DNoAXTvMQBzmxWdBuIB6V",Leave Like That (feat. Jenn Champion),Hurt for Me,"SYML,Jenn Champion",2016-09-09,211506,3,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:11:01Z,"pop,seattle indie",0.557,0.0851,0,-19.667,1,0.0338,0.975,0.00956,0.1,0.103,80.046,4,yes
70YTBH8vOGJNMhy6186yFm,1QAJqy2dA3ihHBFIHRphZj,Heavenly,Cry,Cigarettes After Sex,2019-10-25,286773,68,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:11:50Z,"ambient pop,dream pop,el paso indie,shoegaze",0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4,yes
53Wsf11ElpPr1WAGtRQlcx,2RVvqRBon9NgaGXKfywDSs,Feels Like This,Dressed Too Nice For A Jacket,Maisie Peters,2018-11-02,223346,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-17T23:13:21Z,"alt z,indie pop,pop,uk pop",0.384,0.165,2,-9.601,1,0.0446,0.958,0,0.101,0.333,68.469,4,yes
60a0Rd6pjrkxjPbaKzXjfq,6XyY86QOPPrYVGvF9ch6wz,In the End,Hybrid Theory (Bonus Edition),Linkin Park,2000-10-24,216880,84,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:17:39Z,"alternative metal,nu metal,post-grunge,rap metal",0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,4,yes
104buTcnP2AsxqB7U1FIZ4,"6XyY86QOPPrYVGvF9ch6wz,4u5smJBskI6Adzv08PuiUP",Heavy (feat. Kiiara),One More Light,"Linkin Park,Kiiara",2017-05-19,169800,68,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:23:27Z,"alternative metal,nu metal,post-grunge,rap metal,alt z,dance pop,electropop,indie poptimism,pop",0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,4,yes
3dJj6o9o1fRgrojWjailuz,6XyY86QOPPrYVGvF9ch6wz,Nobody Can Save Me,One More Light,Linkin Park,2017-05-19,225546,61,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:23:35Z,"alternative metal,nu metal,post-grunge,rap metal",0.645,0.688,11,-4.749,1,0.0341,0.0107,0,0.186,0.433,139.957,4,yes
6c0I7CfL9ziGZN8yYkLppP,6XyY86QOPPrYVGvF9ch6wz,Sharp Edges,One More Light,Linkin Park,2017-05-19,178200,57,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:26:59Z,"alternative metal,nu metal,post-grunge,rap metal",0.652,0.714,0,-5.678,1,0.0562,0.145,0,0.154,0.624,112.029,4,yes
5mkC94ZGGdqUksLy8RvzYK,3PZyI7b9LfYnS0QU827W8z,Love You Better,Love You Better,Emma McGrath,2018-02-03,200274,23,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:43:06Z,uk pop,0.635,0.601,2,-7.541,1,0.031,0.3,0,0.112,0.503,113.941,4,yes
7kgMtZHgem1PlJhuP7vbur,0n94vC3S9c3mb2HyNAOcjg,Rivers And Roads,The Head And The Heart,The Head And The Heart,2010,284000,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T15:48:19Z,"folk-pop,indie folk,modern rock,new americana,pop rock,seattle indie,stomp and holler",0.487,0.199,0,-8.931,1,0.0354,0.726,0.0000391,0.0755,0.164,137.873,3,yes
2KBudV1Lf6ZDIS9hi60Lc5,0a1gHP0HAqALbEyxaD5Ngn,I Won't Let Go,Nothing Like This,Rascal Flatts,2010-01-01,227760,50,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-18T18:10:20Z,"contemporary country,country,country road",0.557,0.406,4,-7.083,1,0.0278,0.742,0,0.113,0.222,131.96,4,yes
03fWec2IgM6Z9taE2UpUYk,3VLXw7Phdo2mLlUoB5B59j,Sleep By Rivers,Too Young,Kyle Lionhart,2019-09-20,245116,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-19T13:00:54Z,"australian indie folk,australian pop,indie anthem-folk",0.577,0.488,9,-8.599,1,0.0497,0.653,0.0000662,0.104,0.207,173.116,4,yes
0hyVcO1sh9NkHmKHs3veRz,6qGkLCMQkNGOJ079iEcC5k,Older,Sing To Me Instead,Ben Platt,2019-03-29,207413,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-20T10:26:32Z,"hollywood,pop,show tunes",0.543,0.467,6,-5.617,1,0.0267,0.485,0,0.143,0.245,81.03,4,yes
2DjWsDGgL1xNbhnr7f6t5F,7oPgCQqMMXEXrNau5vxYZP,Baby Can I Hold You,Tracy Chapman,Tracy Chapman,1988-04-05,193120,73,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-20T11:16:00Z,"folk,lilith,singer-songwriter,women's music",0.692,0.422,2,-10.533,1,0.0333,0.0811,0,0.0848,0.468,74.375,4,yes
0kCC7DZchQVMcteq2VrPyo,6AyATGg7mDgBlZ4N5uNog0,Better,Hurt for Me,SYML,2016-09-09,253386,4,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-20T12:05:48Z,pop,0.387,0.233,0,-8.452,1,0.0341,0.932,0.00944,0.13,0.244,167.447,4,yes
2qKwNM0CgnF5tN0DH9Elq5,"5ghnxpW47ojtLHHyTLdxdY,6fuceMe1tElXcrzMaSjdcy",Phone (feat. Gjan),I Could Not Plan This,"Witt Lowry,GJan",2017-09-18,277346,46,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-20T13:54:11Z,"pop rap,lithuanian pop",0.643,0.594,9,-8.288,0,0.319,0.317,0,0.074,0.361,97.846,4,yes
2cDDOxigaHr1I2eevlvxV6,2uCmngYSlTEELzZXl1z1dV,What Are Words,What Are Words,Chris Medina,2011-01-01,187440,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-20T14:06:55Z,,0.596,0.252,0,-7.105,1,0.032,0.814,0,0.0894,0.38,123.848,4,yes
7tDwiOA86rkQWR1E1TPpgD,3TOqt5oJwL9BE2NG9MEwDa,Hold on to Memories,Evolution,Disturbed,2018-10-18,303613,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-21T08:15:08Z,"alternative metal,nu metal,rap metal",0.547,0.637,10,-5.433,1,0.025,0.00828,0,0.0702,0.469,149.979,3,yes
09mEdoA6zrmBPgTEN5qXmN,1Xyo4u8uXC1ZmMpatF05PJ,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-30,228373,82,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T14:50:22Z,"canadian contemporary r&b,canadian pop,pop",0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,3,yes
1oGdVdYjeQvojGKDddxLQQ,1Xyo4u8uXC1ZmMpatF05PJ,True Colors,Starboy,The Weeknd,2016-11-25,206013,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T14:58:00Z,"canadian contemporary r&b,canadian pop,pop",0.624,0.424,1,-8.237,1,0.24,0.286,0,0.173,0.584,76.671,4,yes
2WQn7Yvs728KZmmY6tgWqH,26VFTg2z8YR0cCuwLzESi2,Eyes Closed,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,202438,59,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-23T05:54:35Z,"dance pop,electropop,etherpop,indie poptimism,pop",0.581,0.684,1,-4.962,0,0.0429,0.0179,0.0000193,0.0849,0.0397,129.966,4,yes
3RC0PQuDJC5mfaZSxCiJEL,0vWslArrZa7drINEUobJZl,Like I Used To,Like I Used To,Siv Jakobsen,2017-03-31,166466,18,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T20:21:31Z,"indie folk,new americana",0.445,0.194,0,-11.759,1,0.0389,0.86,0.00000109,0.272,0.383,95.526,4,yes
4osqCEZCWttWdR9nFZ9c82,5l6RNqtZu9abHKcHrt5wRK,Every Breath You Take,"Major to Minor, Vol.1",Chase Holfelder,2015-09-08,166314,46,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T20:24:41Z,otacore,0.338,0.429,11,-8.517,0,0.033,0.103,0.00000259,0.122,0.167,146.054,4,yes
28cnXtME493VX9NOw9cIUh,6kACVPfCOnqzgfEF5ryl0x,Hurt,American IV: The Man Comes Around,Johnny Cash,2002-01-01,216533,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T20:26:54Z,"arkansas country,outlaw country",0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,yes
3rtXJhlKgo7GUKx8w7Iy9E,"7MkVirJ8M6XVDBLrHZLPMd,7eMLPJmuTaWqfIjtEAqcQ4,2xBvumEmkz69jgKAYMXZma",Time to Move on (Acoustic),Time to Move on (Acoustic),"Grayson Erhard,Morning Bear,Andrea Pares",2019-04-05,188679,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-22T20:29:35Z,,0.47,0.312,0,-7.552,1,0.0298,0.7,0,0.251,0.24,99.797,4,yes
7i2DJ88J7jQ8K7zqFX2fW8,26VFTg2z8YR0cCuwLzESi2,Now Or Never,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,214801,67,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-23T05:57:07Z,"dance pop,electropop,etherpop,indie poptimism,pop",0.67,0.585,6,-4.861,0,0.0354,0.107,0.00000111,0.131,0.447,110.03,4,yes
5DHQKZCOZhGNTbYBCekWx0,6fOMl44jA4Sp5b9PpYCkzz,Paralyzed,Mansion,NF,2015-03-31,270453,73,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-23T10:22:52Z,"hip hop,pop rap,rap",0.51,0.643,0,-6.602,1,0.0485,0.214,0.00000322,0.101,0.0397,130.081,4,yes
7kt9e9LFSpN1zQtYEl19o1,06HL4z0CvFAxyc27GXpf02,this is me trying,folklore,Taylor Swift,2020-07-24,195097,71,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-24T06:11:13Z,pop,0.515,0.476,9,-9.843,1,0.0328,0.314,0.0000474,0.171,0.412,135.886,4,yes
6MWoRt97mnSTXZhu3ggi9C,06HL4z0CvFAxyc27GXpf02,hoax,folklore,Taylor Swift,2020-07-24,220042,64,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-24T06:12:32Z,pop,0.662,0.181,8,-15.065,1,0.0415,0.966,0.00000386,0.133,0.429,118.819,4,yes
4pvb0WLRcMtbPGmtejJJ6y,"06HL4z0CvFAxyc27GXpf02,4LEiUm1SRbFMgfqnQTwUbQ",exile (feat. Bon Iver),folklore,"Taylor Swift,Bon Iver",2020-07-24,285634,78,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-07-24T06:18:12Z,"pop,eau claire indie,indie folk,melancholia",0.298,0.38,6,-8.426,1,0.0287,0.778,0.0000562,0.11,0.152,75.602,4,yes
